0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
12247.0,11447.0,10498.0,9459.0,8771.0,7891.0,6882.0,6095.0,5229.0,4258.0,3497.0,2569.0,2037.0,1498.0,1076.0,725.0,502.0,288.0,201.0,111.0,61.0,40.0,16.0,7.0,5.0
12345.0,11487.0,10348.0,9593.0,8673.0,7889.0,6925.0,5949.0,5225.0,4316.0,3445.0,2561.0,2085.0,1480.0,1074.0,732.0,517.0,306.0,185.0,123.0,71.0,43.0,15.0,4.0,5.0
12276.0,11536.0,10441.0,9672.0,8592.0,7827.0,6848.0,5970.0,5181.0,4356.0,3427.0,2563.0,2076.0,1506.0,1071.0,734.0,512.0,320.0,193.0,122.0,72.0,38.0,22.0,6.0,4.0
12437.0,11279.0,10529.0,9680.0,8672.0,7688.0,6923.0,5975.0,5144.0,4266.0,3448.0,2596.0,2080.0,1513.0,1089.0,734.0,488.0,335.0,196.0,128.0,76.0,41.0,20.0,8.0,5.0
12422.0,11463.0,10425.0,9654.0,8661.0,7744.0,6824.0,5996.0,5114.0,4230.0,3426.0,2662.0,2068.0,1510.0,1101.0,730.0,503.0,331.0,201.0,134.0,72.0,41.0,21.0,15.0,3.0
12514.0,11415.0,10509.0,9596.0,8610.0,7618.0,6833.0,5994.0,5173.0,4240.0,3352.0,2707.0,2072.0,1510.0,1087.0,721.0,514.0,340.0,232.0,124.0,73.0,49.0,14.0,17.0,7.0
12451.0,11448.0,10531.0,9487.0,8657.0,7671.0,6731.0,6008.0,5139.0,4130.0,3460.0,2703.0,2059.0,1506.0,1056.0,775.0,520.0,349.0,214.0,146.0,74.0,43.0,25.0,14.0,4.0
12572.0,11515.0,10509.0,9427.0,8605.0,7774.0,6635.0,5969.0,5077.0,4167.0,3379.0,2735.0,2064.0,1522.0,1097.0,744.0,529.0,371.0,230.0,143.0,81.0,45.0,28.0,13.0,7.0
12774.0,11458.0,10479.0,9534.0,8428.0,7607.0,6817.0,5974.0,5056.0,4133.0,3404.0,2659.0,2068.0,1589.0,1071.0,769.0,510.0,384.0,217.0,161.0,90.0,48.0,15.0,21.0,6.0
12825.0,11431.0,10420.0,9537.0,8482.0,7528.0,6840.0,5955.0,4973.0,4106.0,3412.0,2651.0,2094.0,1594.0,1096.0,756.0,548.0,375.0,237.0,147.0,87.0,52.0,24.0,16.0,9.0
12746.0,11614.0,10393.0,9479.0,8510.0,7535.0,6791.0,5902.0,5014.0,4082.0,3401.0,2659.0,2121.0,1544.0,1099.0,802.0,518.0,410.0,216.0,163.0,89.0,44.0,31.0,20.0,10.0
12915.0,11483.0,10551.0,9317.0,8513.0,7599.0,6799.0,5771.0,5084.0,4129.0,3265.0,2761.0,2067.0,1530.0,1137.0,771.0,555.0,383.0,228.0,174.0,92.0,47.0,29.0,25.0,7.0
12792.0,11547.0,10533.0,9469.0,8407.0,7590.0,6704.0,5835.0,5000.0,4116.0,3315.0,2673.0,2115.0,1513.0,1155.0,805.0,557.0,383.0,246.0,155.0,105.0,51.0,32.0,22.0,8.0
12744.0,11684.0,10608.0,9262.0,8586.0,7474.0,6688.0,5844.0,5035.0,4035.0,3297.0,2659.0,2153.0,1532.0,1133.0,826.0,559.0,374.0,251.0,163.0,113.0,54.0,30.0,22.0,9.0
12929.0,11597.0,10478.0,9508.0,8500.0,7433.0,6608.0,5943.0,4933.0,4079.0,3268.0,2673.0,2126.0,1558.0,1134.0,820.0,601.0,374.0,241.0,171.0,97.0,63.0,29.0,20.0,12.0
12947.0,11650.0,10456.0,9462.0,8564.0,7363.0,6604.0,5790.0,5061.0,4051.0,3292.0,2615.0,2120.0,1605.0,1145.0,817.0,580.0,374.0,272.0,176.0,89.0,63.0,38.0,24.0,9.0
13124.0,11708.0,10443.0,9484.0,8368.0,7420.0,6593.0,5886.0,4911.0,4091.0,3268.0,2646.0,2108.0,1644.0,1134.0,816.0,550.0,421.0,266.0,166.0,103.0,64.0,29.0,25.0,16.0
12918.0,11921.0,10447.0,9324.0,8473.0,7475.0,6523.0,5843.0,4855.0,4091.0,3326.0,2634.0,2115.0,1580.0,1162.0,868.0,542.0,415.0,261.0,176.0,104.0,60.0,34.0,31.0,13.0
13044.0,11732.0,10487.0,9401.0,8589.0,7352.0,6567.0,5764.0,4882.0,4056.0,3226.0,2702.0,2142.0,1578.0,1157.0,813.0,586.0,413.0,275.0,174.0,119.0,59.0,31.0,26.0,17.0
13131.0,11846.0,10304.0,9392.0,8531.0,7439.0,6543.0,5671.0,4944.0,4065.0,3180.0,2713.0,2110.0,1589.0,1192.0,834.0,581.0,426.0,261.0,167.0,125.0,67.0,34.0,26.0,12.0
13135.0,11868.0,10430.0,9441.0,8490.0,7409.0,6517.0,5674.0,4892.0,4016.0,3307.0,2610.0,2120.0,1619.0,1133.0,861.0,636.0,393.0,258.0,190.0,116.0,64.0,40.0,22.0,14.0
13205.0,11829.0,10349.0,9368.0,8497.0,7410.0,6522.0,5690.0,4828.0,4008.0,3276.0,2671.0,2123.0,1575.0,1207.0,829.0,605.0,447.0,249.0,196.0,124.0,63.0,36.0,27.0,8.0
13140.0,11920.0,10290.0,9376.0,8449.0,7461.0,6577.0,5543.0,4847.0,3997.0,3326.0,2620.0,2116.0,1628.0,1201.0,825.0,618.0,423.0,267.0,186.0,136.0,63.0,43.0,24.0,15.0
13203.0,11907.0,10310.0,9419.0,8328.0,7456.0,6575.0,5578.0,4836.0,3953.0,3362.0,2616.0,2071.0,1645.0,1174.0,844.0,621.0,424.0,294.0,176.0,129.0,65.0,43.0,32.0,18.0
13253.0,11983.0,10290.0,9400.0,8376.0,7389.0,6467.0,5522.0,4907.0,4015.0,3307.0,2604.0,2151.0,1586.0,1195.0,860.0,617.0,426.0,293.0,187.0,138.0,63.0,41.0,28.0,23.0
13286.0,11984.0,10333.0,9310.0,8404.0,7370.0,6381.0,5605.0,4915.0,3951.0,3308.0,2646.0,2102.0,1640.0,1176.0,864.0,586.0,476.0,273.0,185.0,134.0,67.0,38.0,41.0,11.0
13423.0,11911.0,10434.0,9316.0,8368.0,7360.0,6367.0,5665.0,4792.0,3989.0,3253.0,2685.0,2115.0,1609.0,1183.0,868.0,623.0,453.0,292.0,178.0,150.0,60.0,40.0,35.0,21.0
13249.0,12003.0,10577.0,9297.0,8316.0,7371.0,6343.0,5611.0,4773.0,3969.0,3224.0,2731.0,2114.0,1585.0,1183.0,879.0,654.0,452.0,276.0,192.0,139.0,75.0,37.0,29.0,21.0
13227.0,12095.0,10532.0,9228.0,8333.0,7326.0,6392.0,5603.0,4763.0,3978.0,3227.0,2709.0,2109.0,1570.0,1221.0,864.0,644.0,448.0,299.0,208.0,125.0,81.0,38.0,30.0,22.0
13281.0,12097.0,10593.0,9197.0,8318.0,7420.0,6292.0,5537.0,4829.0,3964.0,3207.0,2614.0,2141.0,1616.0,1233.0,869.0,643.0,471.0,289.0,195.0,146.0,68.0,42.0,37.0,24.0
13241.0,11976.0,10637.0,9311.0,8290.0,7314.0,6419.0,5395.0,4816.0,3992.0,3196.0,2632.0,2124.0,1694.0,1188.0,848.0,653.0,454.0,307.0,210.0,133.0,78.0,50.0,32.0,21.0
13316.0,12020.0,10534.0,9263.0,8352.0,7271.0,6438.0,5418.0,4772.0,3939.0,3241.0,2620.0,2127.0,1684.0,1227.0,856.0,630.0,445.0,327.0,204.0,125.0,90.0,48.0,34.0,16.0
13310.0,11928.0,10581.0,9333.0,8330.0,7260.0,6370.0,5396.0,4737.0,4030.0,3209.0,2621.0,2052.0,1709.0,1278.0,860.0,643.0,453.0,292.0,224.0,121.0,90.0,53.0,33.0,20.0
13471.0,11982.0,10538.0,9370.0,8314.0,7222.0,6340.0,5443.0,4617.0,4065.0,3226.0,2574.0,2078.0,1703.0,1277.0,878.0,640.0,464.0,290.0,232.0,131.0,75.0,60.0,36.0,23.0
13551.0,12060.0,10488.0,9338.0,8246.0,7299.0,6346.0,5467.0,4558.0,4023.0,3213.0,2631.0,2018.0,1687.0,1289.0,914.0,648.0,457.0,328.0,206.0,135.0,81.0,60.0,28.0,31.0
13499.0,12009.0,10551.0,9297.0,8373.0,7216.0,6291.0,5492.0,4627.0,3924.0,3266.0,2615.0,2069.0,1614.0,1257.0,943.0,680.0,471.0,294.0,205.0,153.0,78.0,59.0,38.0,20.0
13495.0,11871.0,10546.0,9500.0,8224.0,7106.0,6387.0,5380.0,4664.0,3935.0,3276.0,2627.0,2068.0,1627.0,1294.0,882.0,691.0,469.0,310.0,197.0,169.0,93.0,50.0,36.0,19.0
13548.0,11932.0,10527.0,9374.0,8236.0,7189.0,6315.0,5429.0,4552.0,4048.0,3209.0,2673.0,2039.0,1668.0,1264.0,842.0,734.0,465.0,299.0,216.0,149.0,109.0,44.0,33.0,27.0
13565.0,11953.0,10543.0,9326.0,8184.0,7169.0,6342.0,5389.0,4587.0,3898.0,3316.0,2678.0,2035.0,1665.0,1233.0,881.0,700.0,494.0,309.0,227.0,152.0,102.0,55.0,33.0,22.0
13565.0,11856.0,10580.0,9410.0,8124.0,7083.0,6412.0,5345.0,4667.0,3859.0,3255.0,2678.0,2094.0,1605.0,1279.0,897.0,674.0,503.0,308.0,211.0,168.0,111.0,55.0,31.0,26.0
13520.0,11904.0,10675.0,9346.0,8072.0,7172.0,6273.0,5466.0,4499.0,3895.0,3225.0,2738.0,2076.0,1594.0,1267.0,967.0,651.0,503.0,314.0,221.0,179.0,93.0,64.0,29.0,24.0
13754.0,11797.0,10750.0,9318.0,8064.0,7111.0,6289.0,5506.0,4473.0,3856.0,3254.0,2637.0,2136.0,1601.0,1268.0,953.0,693.0,461.0,339.0,216.0,180.0,103.0,56.0,35.0,23.0
13711.0,11985.0,10597.0,9315.0,8109.0,7141.0,6234.0,5495.0,4510.0,3846.0,3236.0,2569.0,2136.0,1641.0,1215.0,997.0,689.0,469.0,346.0,245.0,177.0,91.0,61.0,38.0,19.0
13570.0,12003.0,10560.0,9250.0,8132.0,7098.0,6318.0,5439.0,4453.0,3921.0,3223.0,2540.0,2176.0,1632.0,1238.0,1008.0,657.0,506.0,320.0,245.0,166.0,104.0,63.0,44.0,21.0
13744.0,11979.0,10615.0,9288.0,8070.0,6992.0,6284.0,5464.0,4540.0,3860.0,3196.0,2590.0,2129.0,1627.0,1267.0,984.0,678.0,487.0,358.0,236.0,155.0,114.0,70.0,40.0,28.0
13879.0,11986.0,10551.0,9400.0,7916.0,7139.0,6069.0,5481.0,4656.0,3797.0,3199.0,2558.0,2117.0,1619.0,1295.0,953.0,697.0,524.0,357.0,237.0,160.0,102.0,74.0,43.0,30.0
13668.0,12032.0,10595.0,9311.0,7993.0,7216.0,6030.0,5515.0,4575.0,3784.0,3218.0,2594.0,2033.0,1687.0,1289.0,958.0,694.0,505.0,371.0,239.0,160.0,117.0,67.0,43.0,22.0
13729.0,12038.0,10578.0,9309.0,8060.0,7013.0,6121.0,5435.0,4607.0,3860.0,3173.0,2556.0,2071.0,1704.0,1251.0,996.0,692.0,525.0,341.0,256.0,143.0,114.0,78.0,41.0,25.0
13651.0,12117.0,10537.0,9250.0,8098.0,7019.0,6157.0,5332.0,4598.0,3885.0,3205.0,2540.0,2141.0,1655.0,1230.0,986.0,715.0,486.0,377.0,244.0,174.0,102.0,81.0,42.0,25.0
13721.0,12035.0,10637.0,9360.0,8004.0,6973.0,6219.0,5269.0,4621.0,3859.0,3180.0,2582.0,2085.0,1641.0,1246.0,977.0,732.0,500.0,382.0,232.0,179.0,102.0,84.0,47.0,26.0
13737.0,12034.0,10693.0,9347.0,8032.0,6952.0,6100.0,5356.0,4630.0,3834.0,3128.0,2617.0,2069.0,1650.0,1250.0,991.0,717.0,500.0,377.0,248.0,169.0,120.0,78.0,49.0,31.0
13808.0,12049.0,10591.0,9332.0,8068.0,6983.0,6081.0,5407.0,4509.0,3886.0,3150.0,2551.0,2103.0,1603.0,1288.0,995.0,726.0,493.0,374.0,259.0,171.0,123.0,78.0,55.0,23.0
13932.0,11980.0,10637.0,9303.0,8046.0,7062.0,6043.0,5333.0,4620.0,3760.0,3108.0,2573.0,2142.0,1617.0,1234.0,1001.0,725.0,508.0,375.0,261.0,181.0,118.0,83.0,56.0,28.0
13929.0,12064.0,10695.0,9140.0,7983.0,7021.0,6177.0,5367.0,4534.0,3800.0,3098.0,2555.0,2088.0,1652.0,1289.0,996.0,719.0,495.0,379.0,265.0,191.0,123.0,82.0,43.0,36.0
13855.0,12126.0,10508.0,9274.0,7966.0,6991.0,6170.0,5286.0,4585.0,3803.0,3073.0,2590.0,2012.0,1706.0,1284.0,994.0,730.0,521.0,374.0,257.0,181.0,140.0,68.0,59.0,26.0
13945.0,12077.0,10480.0,9219.0,8156.0,6956.0,6044.0,5424.0,4534.0,3779.0,3143.0,2525.0,2005.0,1667.0,1296.0,1008.0,732.0,524.0,367.0,269.0,178.0,139.0,82.0,54.0,37.0
13849.0,12066.0,10548.0,9131.0,8255.0,6904.0,6141.0,5387.0,4406.0,3820.0,3108.0,2532.0,2012.0,1715.0,1243.0,1029.0,747.0,494.0,387.0,274.0,176.0,137.0,77.0,60.0,33.0
14008.0,12022.0,10577.0,9275.0,8043.0,6907.0,6162.0,5263.0,4538.0,3762.0,3114.0,2569.0,2024.0,1709.0,1277.0,986.0,720.0,523.0,392.0,289.0,173.0,127.0,89.0,49.0,40.0
14144.0,11995.0,10584.0,9217.0,8070.0,6947.0,6088.0,5306.0,4516.0,3686.0,3202.0,2550.0,1995.0,1733.0,1286.0,958.0,751.0,524.0,398.0,270.0,185.0,134.0,81.0,56.0,35.0
14010.0,12196.0,10488.0,9141.0,8120.0,6887.0,6037.0,5399.0,4443.0,3720.0,3168.0,2596.0,2024.0,1644.0,1335.0,965.0,726.0,553.0,388.0,272.0,184.0,128.0,91.0,52.0,39.0
13998.0,12264.0,10459.0,9170.0,8027.0,6917.0,6049.0,5364.0,4509.0,3728.0,3147.0,2535.0,2065.0,1619.0,1300.0,988.0,735.0,551.0,393.0,284.0,192.0,124.0,88.0,55.0,35.0
14087.0,12383.0,10369.0,9188.0,7903.0,7088.0,5988.0,5348.0,4534.0,3699.0,3083.0,2570.0,2059.0,1635.0,1298.0,992.0,744.0,544.0,385.0,293.0,193.0,133.0,85.0,60.0,33.0
14063.0,12290.0,10514.0,9208.0,7928.0,6942.0,6061.0,5289.0,4480.0,3739.0,3093.0,2587.0,2037.0,1655.0,1325.0,972.0,715.0,557.0,418.0,264.0,218.0,115.0,94.0,60.0,27.0
13997.0,12254.0,10579.0,9286.0,7825.0,7007.0,6031.0,5319.0,4453.0,3721.0,3063.0,2578.0,2070.0,1654.0,1320.0,953.0,725.0,594.0,387.0,285.0,194.0,133.0,70.0,69.0,32.0
13951.0,12322.0,10686.0,9048.0,7968.0,6977.0,6016.0,5254.0,4408.0,3711.0,3132.0,2495.0,2139.0,1646.0,1312.0,983.0,730.0,592.0,389.0,273.0,204.0,129.0,77.0,81.0,33.0
14044.0,12325.0,10759.0,9141.0,7861.0,6926.0,5988.0,5323.0,4354.0,3710.0,3133.0,2518.0,2068.0,1678.0,1358.0,960.0,748.0,569.0,386.0,283.0,206.0,139.0,75.0,70.0,36.0
14160.0,12209.0,10708.0,9268.0,7896.0,6778.0,6005.0,5217.0,4460.0,3714.0,3124.0,2499.0,2057.0,1722.0,1303.0,978.0,750.0,565.0,395.0,284.0,213.0,123.0,92.0,67.0,48.0
14167.0,12260.0,10667.0,9276.0,7978.0,6745.0,5951.0,5235.0,4396.0,3767.0,3055.0,2487.0,2085.0,1717.0,1299.0,996.0,769.0,563.0,408.0,294.0,190.0,142.0,86.0,71.0,38.0
14191.0,12257.0,10640.0,9298.0,7841.0,6854.0,6091.0,5081.0,4405.0,3714.0,3078.0,2524.0,2066.0,1679.0,1317.0,1008.0,763.0,571.0,408.0,289.0,201.0,138.0,92.0,72.0,43.0
14131.0,12261.0,10706.0,9139.0,7959.0,6761.0,6080.0,5135.0,4393.0,3731.0,3050.0,2477.0,2129.0,1649.0,1353.0,986.0,809.0,516.0,440.0,286.0,197.0,131.0,102.0,62.0,48.0
14247.0,12338.0,10666.0,9057.0,8019.0,6816.0,6005.0,5186.0,4318.0,3725.0,3077.0,2480.0,2070.0,1696.0,1293.0,1018.0,788.0,563.0,426.0,296.0,187.0,131.0,118.0,55.0,47.0
14216.0,12393.0,10617.0,9106.0,7949.0,6889.0,5942.0,5197.0,4330.0,3741.0,3031.0,2485.0,2106.0,1659.0,1344.0,993.0,764.0,572.0,424.0,300.0,209.0,133.0,107.0,67.0,40.0
14058.0,12517.0,10564.0,9177.0,8098.0,6743.0,5951.0,5141.0,4314.0,3646.0,3080.0,2468.0,2117.0,1695.0,1337.0,976.0,772.0,570.0,422.0,303.0,218.0,139.0,105.0,65.0,42.0
14132.0,12358.0,10815.0,9115.0,7978.0,6775.0,6007.0,5075.0,4323.0,3595.0,3120.0,2472.0,2143.0,1650.0,1337.0,1016.0,762.0,570.0,436.0,297.0,220.0,124.0,111.0,72.0,46.0
14126.0,12505.0,10800.0,9152.0,7898.0,6856.0,5901.0,5142.0,4323.0,3552.0,3055.0,2557.0,2096.0,1671.0,1331.0,1013.0,774.0,570.0,420.0,318.0,213.0,137.0,107.0,76.0,45.0
14125.0,12437.0,10757.0,9246.0,7925.0,6852.0,5905.0,5055.0,4367.0,3594.0,3072.0,2494.0,2065.0,1686.0,1327.0,1023.0,763.0,558.0,438.0,319.0,202.0,155.0,118.0,63.0,39.0
14025.0,12528.0,10766.0,9252.0,7869.0,6869.0,5922.0,5048.0,4262.0,3623.0,3107.0,2499.0,2071.0,1686.0,1291.0,1041.0,805.0,523.0,441.0,301.0,223.0,154.0,115.0,68.0,43.0
14181.0,12511.0,10675.0,9394.0,7815.0,6857.0,5847.0,5197.0,4204.0,3634.0,3049.0,2484.0,2111.0,1633.0,1329.0,1040.0,757.0,572.0,435.0,316.0,212.0,177.0,98.0,71.0,39.0
14354.0,12490.0,10637.0,9302.0,7936.0,6767.0,5943.0,5059.0,4273.0,3660.0,3005.0,2533.0,2046.0,1643.0,1326.0,1040.0,753.0,588.0,451.0,299.0,228.0,155.0,117.0,70.0,46.0
14346.0,12526.0,10800.0,9155.0,7861.0,6763.0,5938.0,5041.0,4236.0,3697.0,2996.0,2541.0,2055.0,1667.0,1304.0,1019.0,779.0,597.0,428.0,316.0,228.0,172.0,110.0,72.0,42.0
14181.0,12574.0,10719.0,9276.0,7825.0,6916.0,5897.0,4883.0,4328.0,3617.0,3027.0,2559.0,2067.0,1622.0,1298.0,1002.0,791.0,623.0,431.0,318.0,228.0,179.0,100.0,71.0,48.0
14160.0,12708.0,10726.0,9193.0,7812.0,6853.0,5903.0,4968.0,4263.0,3659.0,2959.0,2552.0,2105.0,1618.0,1320.0,992.0,770.0,633.0,436.0,322.0,241.0,166.0,116.0,74.0,45.0
14232.0,12657.0,10756.0,9124.0,7858.0,6692.0,6064.0,4922.0,4319.0,3543.0,2977.0,2590.0,2089.0,1642.0,1301.0,980.0,799.0,598.0,461.0,328.0,243.0,166.0,105.0,77.0,49.0
14267.0,12526.0,10778.0,9181.0,7861.0,6803.0,5932.0,4978.0,4167.0,3671.0,2978.0,2524.0,2120.0,1656.0,1280.0,1005.0,764.0,633.0,469.0,306.0,247.0,169.0,112.0,76.0,40.0
14264.0,12698.0,10551.0,9305.0,7857.0,6777.0,5933.0,4998.0,4230.0,3657.0,2931.0,2389.0,2177.0,1675.0,1301.0,1005.0,794.0,617.0,463.0,328.0,239.0,158.0,121.0,64.0,46.0
14335.0,12472.0,10610.0,9262.0,7846.0,6881.0,5906.0,4966.0,4258.0,3607.0,2959.0,2453.0,2085.0,1660.0,1310.0,1019.0,800.0,612.0,487.0,335.0,233.0,148.0,113.0,81.0,46.0
14303.0,12573.0,10682.0,9169.0,7890.0,6783.0,5931.0,4907.0,4233.0,3674.0,2961.0,2471.0,2033.0,1694.0,1278.0,1025.0,796.0,621.0,491.0,324.0,241.0,154.0,120.0,70.0,56.0
14322.0,12581.0,10698.0,9124.0,7875.0,6877.0,5904.0,4942.0,4181.0,3606.0,3030.0,2448.0,2036.0,1699.0,1229.0,1058.0,794.0,639.0,482.0,338.0,229.0,158.0,114.0,78.0,52.0
14307.0,12455.0,10899.0,9027.0,8004.0,6819.0,5818.0,4993.0,4138.0,3592.0,3056.0,2472.0,2069.0,1622.0,1277.0,1003.0,858.0,618.0,490.0,319.0,241.0,162.0,120.0,79.0,51.0
14508.0,12448.0,10630.0,9149.0,7906.0,6873.0,5808.0,4975.0,4190.0,3579.0,2973.0,2479.0,2095.0,1632.0,1292.0,1027.0,801.0,650.0,482.0,332.0,242.0,185.0,106.0,68.0,48.0
14507.0,12530.0,10582.0,9174.0,7983.0,6757.0,5864.0,4940.0,4189.0,3545.0,2978.0,2470.0,2045.0,1654.0,1298.0,1063.0,823.0,614.0,489.0,363.0,225.0,175.0,108.0,70.0,50.0
14398.0,12457.0,10680.0,9115.0,7982.0,6883.0,5762.0,4959.0,4211.0,3533.0,3015.0,2438.0,2030.0,1651.0,1301.0,1054.0,840.0,611.0,490.0,354.0,236.0,165.0,112.0,73.0,58.0
14479.0,12401.0,10710.0,9058.0,7951.0,6787.0,5868.0,4865.0,4261.0,3551.0,3015.0,2436.0,2057.0,1557.0,1361.0,1072.0,853.0,619.0,473.0,349.0,239.0,157.0,121.0,71.0,53.0
14654.0,12328.0,10634.0,9124.0,7897.0,6832.0,5748.0,5014.0,4211.0,3568.0,2979.0,2403.0,2027.0,1651.0,1321.0,1056.0,854.0,627.0,499.0,330.0,251.0,176.0,101.0,80.0,54.0
14212.0,12500.0,10697.0,9139.0,7895.0,6808.0,5665.0,5048.0,4217.0,3527.0,3041.0,2380.0,2033.0,1649.0,1321.0,1053.0,855.0,595.0,511.0,349.0,269.0,165.0,106.0,80.0,50.0
14502.0,12308.0,10787.0,9212.0,7881.0,6784.0,5709.0,4959.0,4258.0,3511.0,3008.0,2405.0,2067.0,1650.0,1289.0,1062.0,807.0,640.0,470.0,368.0,262.0,167.0,133.0,69.0,51.0
14610.0,12344.0,10758.0,9149.0,7921.0,6681.0,5749.0,4970.0,4303.0,3489.0,3014.0,2439.0,2028.0,1622.0,1311.0,1063.0,811.0,627.0,462.0,370.0,276.0,162.0,134.0,73.0,57.0
14561.0,12310.0,10837.0,9184.0,7880.0,6590.0,5807.0,5028.0,4145.0,3605.0,2941.0,2517.0,2014.0,1569.0,1348.0,1077.0,787.0,629.0,469.0,363.0,277.0,188.0,118.0,80.0,51.0
14476.0,12539.0,10678.0,9188.0,7874.0,6676.0,5764.0,5019.0,4181.0,3553.0,2959.0,2462.0,2023.0,1600.0,1334.0,1064.0,820.0,614.0,475.0,369.0,260.0,189.0,129.0,75.0,54.0
14493.0,12595.0,10700.0,9259.0,7869.0,6577.0,5771.0,4925.0,4375.0,3475.0,2916.0,2420.0,2070.0,1607.0,1310.0,1089.0,809.0,626.0,467.0,358.0,288.0,170.0,127.0,84.0,51.0
14582.0,12668.0,10781.0,9094.0,7851.0,6633.0,5722.0,4997.0,4221.0,3535.0,2918.0,2465.0,2053.0,1627.0,1287.0,1091.0,828.0,580.0,478.0,358.0,281.0,193.0,128.0,82.0,53.0
14354.0,12820.0,10732.0,9197.0,7800.0,6600.0,5688.0,5128.0,4175.0,3495.0,2935.0,2452.0,2011.0,1626.0,1295.0,1102.0,793.0,607.0,493.0,372.0,277.0,179.0,142.0,76.0,65.0
14392.0,12712.0,10754.0,9175.0,7821.0,6626.0,5732.0,5066.0,4217.0,3467.0,2896.0,2442.0,2050.0,1611.0,1302.0,1072.0,798.0,625.0,504.0,364.0,274.0,199.0,134.0,75.0,59.0
14418.0,12824.0,10706.0,9290.0,7745.0,6622.0,5643.0,5093.0,4199.0,3522.0,2892.0,2449.0,2060.0,1577.0,1344.0,1059.0,781.0,628.0,513.0,347.0,293.0,184.0,134.0,79.0,57.0
14426.0,12791.0,10737.0,9133.0,7774.0,6665.0,5705.0,4980.0,4287.0,3475.0,2960.0,2344.0,2062.0,1608.0,1329.0,1041.0,823.0,620.0,496.0,358.0,289.0,191.0,137.0,87.0,61.0
14664.0,12536.0,10773.0,9180.0,7824.0,6683.0,5687.0,4895.0,4220.0,3525.0,2871.0,2493.0,1982.0,1599.0,1391.0,1010.0,794.0,665.0,501.0,362.0,273.0,203.0,117.0,98.0,63.0
14618.0,12531.0,10772.0,9238.0,7792.0,6756.0,5671.0,4907.0,4108.0,3591.0,2912.0,2442.0,1969.0,1686.0,1310.0,1024.0,791.0,632.0,537.0,346.0,296.0,188.0,130.0,83.0,66.0
14535.0,12682.0,10745.0,9181.0,7800.0,6753.0,5694.0,4923.0,4091.0,3518.0,2970.0,2420.0,1997.0,1642.0,1339.0,1019.0,770.0,653.0,529.0,371.0,290.0,191.0,121.0,91.0,64.0
14395.0,12766.0,10760.0,9119.0,7786.0,6743.0,5742.0,4938.0,4126.0,3443.0,2957.0,2394.0,1996.0,1619.0,1358.0,1022.0,834.0,638.0,522.0,373.0,275.0,190.0,135.0,93.0,66.0
